intensity,soundfile,time_point,trial_number,acc,trial_type,response,subject,responsd_dur
56.6557715279715,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,7,17,1,FourAFCProc,3,S1,0.693424036281179
63.6589382716588,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,8,17,1,FourAFCProc,3,S1,0.693424036281179
62.7545351300921,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,9,17,1,FourAFCProc,3,S1,0.693424036281179
53.862982068743,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,10,17,1,FourAFCProc,3,S1,0.693424036281179
41.0610487801688,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,11,17,1,FourAFCProc,3,S1,0.693424036281179
42.0206712995257,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,12,17,1,FourAFCProc,3,S1,0.693424036281179
57.787773677281,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,13,17,1,FourAFCProc,3,S1,0.693424036281179
60.1957817077637,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,14,17,1,FourAFCProc,3,S1,0.693424036281179
59.6412745884487,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,15,17,1,FourAFCProc,3,S1,0.693424036281179
58.9077480861119,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,16,17,1,FourAFCProc,3,S1,0.693424036281179
58.5772427150181,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,17,17,1,FourAFCProc,3,S1,0.693424036281179
57.3121174403599,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,18,17,1,FourAFCProc,3,S1,0.693424036281179
56.6563949584961,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,19,17,1,FourAFCProc,3,S1,0.693424036281179
54.0549945831299,p_s_Acoustic Content Analysis CSUN-1_t_17.wav,20,17,1,FourAFCProc,3,S1,0.693424036281179
56.4281915937151,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,1,18,1,TwoAFCProc,1,S1,0.668480725623583
64.9650938851493,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,2,18,1,TwoAFCProc,1,S1,0.668480725623583
67.3191168648856,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,3,18,1,TwoAFCProc,1,S1,0.668480725623583
66.4237912495931,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,4,18,1,TwoAFCProc,1,S1,0.668480725623583
65.8866588047573,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,5,18,1,TwoAFCProc,1,S1,0.668480725623583
64.7113500322614,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,6,18,1,TwoAFCProc,1,S1,0.668480725623583
63.9852078755697,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,7,18,1,TwoAFCProc,1,S1,0.668480725623583
67.9186728341239,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,8,18,1,TwoAFCProc,1,S1,0.668480725623583
66.5364848545619,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,9,18,1,TwoAFCProc,1,S1,0.668480725623583
64.8678410847982,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,10,18,1,TwoAFCProc,1,S1,0.668480725623583
64.6348571777344,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,11,18,1,TwoAFCProc,1,S1,0.668480725623583
65.3245620727539,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,12,18,1,TwoAFCProc,1,S1,0.668480725623583
64.02330998012,p_s_Acoustic Content Analysis CSUN-1_t_18.wav,13,18,1,TwoAFCProc,1,S1,0.668480725623583
