Subject,Age,Sex,Language,Major,Session,Cycle,Trial,BaseRate,Stimulus,Response,Matrix,RT,OldKey
12,21,female,native,psychology,1,5,24,80,new,new,cr,1045,left
12,21,female,native,psychology,1,5,25,80,new,new,cr,947,left
12,21,female,native,psychology,1,5,26,80,old,old,hit,629,left
12,21,female,native,psychology,1,5,27,80,old,old,hit,693,left
12,21,female,native,psychology,1,5,28,80,old,old,hit,770,left
12,21,female,native,psychology,1,5,29,80,old,old,hit,972,right
12,21,female,native,psychology,1,5,30,80,old,old,hit,878,left
12,21,female,native,psychology,1,5,31,80,old,old,hit,771,left
12,21,female,native,psychology,1,5,32,80,old,old,hit,845,left
12,21,female,native,psychology,1,5,33,80,old,old,hit,916,right
12,21,female,native,psychology,1,5,34,80,old,old,hit,935,right
12,21,female,native,psychology,1,5,35,80,old,old,hit,843,right
12,21,female,native,psychology,1,5,36,80,old,old,hit,770,right
12,21,female,native,psychology,1,5,37,80,old,old,hit,956,right
12,21,female,native,psychology,1,5,38,80,old,old,hit,974,right
12,21,female,native,psychology,1,5,39,80,new,old,fa,784,right
12,21,female,native,psychology,1,5,40,80,new,old,fa,1033,right
12,21,female,native,psychology,1,5,41,80,old,old,hit,840,right
12,21,female,native,psychology,1,5,42,80,old,old,hit,719,right
12,21,female,native,psychology,1,5,43,80,old,old,hit,1115,left
12,21,female,native,psychology,1,5,44,80,old,old,hit,887,left
12,21,female,native,psychology,1,5,45,80,old,old,hit,940,left
12,21,female,native,psychology,1,5,46,80,new,new,cr,1343,right
12,21,female,native,psychology,1,5,47,80,old,old,hit,849,right
12,21,female,native,psychology,1,5,48,80,old,old,hit,760,right
12,21,female,native,psychology,1,5,49,80,new,old,fa,738,right
12,21,female,native,psychology,1,5,50,80,old,old,hit,957,left
12,21,female,native,psychology,1,5,51,80,new,old,fa,672,left
12,21,female,native,psychology,1,5,52,80,old,old,hit,846,right
12,21,female,native,psychology,1,5,53,80,old,old,hit,660,right
12,21,female,native,psychology,1,5,54,80,old,old,hit,770,left
12,21,female,native,psychology,1,5,55,80,old,old,hit,812,left
12,21,female,native,psychology,1,5,56,80,old,old,hit,852,left
12,21,female,native,psychology,1,5,57,80,old,old,hit,779,left
12,21,female,native,psychology,1,5,58,80,old,old,hit,756,right
12,21,female,native,psychology,1,5,59,80,new,old,fa,719,left
12,21,female,native,psychology,1,5,60,80,old,old,hit,763,right
12,21,female,native,psychology,1,5,61,80,old,old,hit,789,left
12,21,female,native,psychology,1,5,62,80,old,old,hit,894,right
12,21,female,native,psychology,1,5,63,80,new,old,fa,1139,right
12,21,female,native,psychology,1,5,64,80,old,old,hit,798,left
12,21,female,native,psychology,1,5,65,80,old,old,hit,1014,left
12,21,female,native,psychology,1,5,66,80,new,old,fa,790,left
12,21,female,native,psychology,1,5,67,80,old,old,hit,735,left
12,21,female,native,psychology,1,5,68,80,old,old,hit,2026,left
12,21,female,native,psychology,1,5,69,80,new,new,cr,1472,left
12,21,female,native,psychology,1,5,70,80,new,new,cr,1053,right
12,21,female,native,psychology,1,5,71,80,old,old,hit,971,left
12,21,female,native,psychology,1,5,72,80,old,old,hit,1181,right
12,21,female,native,psychology,1,5,73,80,old,old,hit,742,right
12,21,female,native,psychology,1,5,74,80,old,old,hit,1121,right
12,21,female,native,psychology,1,5,75,80,old,old,hit,861,right
12,21,female,native,psychology,1,5,76,80,old,new,miss,642,left
12,21,female,native,psychology,1,5,77,80,old,old,hit,914,right
12,21,female,native,psychology,1,5,78,80,old,old,hit,806,right
12,21,female,native,psychology,1,5,79,80,old,old,hit,894,left
12,21,female,native,psychology,1,5,80,80,old,old,hit,1203,right
12,21,female,native,psychology,1,5,81,80,old,new,miss,1595,left
12,21,female,native,psychology,1,5,82,80,new,old,fa,834,right
12,21,female,native,psychology,1,5,83,80,new,new,cr,1065,left
12,21,female,native,psychology,1,5,84,80,old,old,hit,871,left
12,21,female,native,psychology,1,5,85,80,old,old,hit,797,left
12,21,female,native,psychology,1,5,86,80,old,old,hit,789,left
12,21,female,native,psychology,1,5,87,80,old,old,hit,783,right
12,21,female,native,psychology,1,5,88,80,old,old,hit,1320,right
12,21,female,native,psychology,1,5,89,80,old,old,hit,827,left
12,21,female,native,psychology,1,5,90,80,old,old,hit,978,right
12,21,female,native,psychology,1,5,91,80,old,old,hit,963,left
12,21,female,native,psychology,1,5,92,80,old,old,hit,805,left
12,21,female,native,psychology,1,5,93,80,new,old,fa,686,right
12,21,female,native,psychology,1,5,94,80,old,old,hit,763,right
12,21,female,native,psychology,1,5,95,80,new,old,fa,821,left
12,21,female,native,psychology,1,5,96,80,old,old,hit,829,right
12,21,female,native,psychology,1,5,97,80,old,old,hit,740,right
12,21,female,native,psychology,1,5,98,80,old,old,hit,800,right
12,21,female,native,psychology,1,5,99,80,old,old,hit,840,right
12,21,female,native,psychology,1,5,100,80,old,old,hit,815,left
12,21,female,native,psychology,1,6,1,20,new,new,cr,1759,left
12,21,female,native,psychology,1,6,2,20,new,new,cr,848,right
12,21,female,native,psychology,1,6,3,20,new,new,cr,871,left
12,21,female,native,psychology,1,6,4,20,old,old,hit,765,right
12,21,female,native,psychology,1,6,5,20,new,new,cr,903,right
12,21,female,native,psychology,1,6,6,20,new,new,cr,1467,left
12,21,female,native,psychology,1,6,7,20,old,new,miss,888,left
12,21,female,native,psychology,1,6,8,20,new,new,cr,829,right
12,21,female,native,psychology,1,6,9,20,new,old,fa,2964,right
12,21,female,native,psychology,1,6,10,20,old,new,miss,883,left
12,21,female,native,psychology,1,6,11,20,new,new,cr,904,right
12,21,female,native,psychology,1,6,12,20,old,new,miss,908,right
12,21,female,native,psychology,1,6,13,20,new,new,cr,1889,left
12,21,female,native,psychology,1,6,14,20,new,new,cr,972,right
12,21,female,native,psychology,1,6,15,20,new,new,cr,1102,left
12,21,female,native,psychology,1,6,16,20,new,new,cr,906,left
12,21,female,native,psychology,1,6,17,20,new,new,cr,831,right
12,21,female,native,psychology,1,6,18,20,new,new,cr,822,left
12,21,female,native,psychology,1,6,19,20,new,new,cr,4910,left
12,21,female,native,psychology,1,6,20,20,new,new,cr,1180,right
12,21,female,native,psychology,1,6,21,20,new,new,cr,724,right
12,21,female,native,psychology,1,6,22,20,new,new,cr,833,right
12,21,female,native,psychology,1,6,23,20,new,new,cr,1000,right
12,21,female,native,psychology,1,6,24,20,old,new,miss,840,right
12,21,female,native,psychology,1,6,25,20,old,new,miss,943,left
12,21,female,native,psychology,1,6,26,20,new,new,cr,882,left
12,21,female,native,psychology,1,6,27,20,new,new,cr,839,right
12,21,female,native,psychology,1,6,28,20,new,old,fa,942,left
12,21,female,native,psychology,1,6,29,20,new,new,cr,865,left
12,21,female,native,psychology,1,6,30,20,new,new,cr,807,left
12,21,female,native,psychology,1,6,31,20,new,new,cr,944,right
12,21,female,native,psychology,1,6,32,20,new,new,cr,914,right
12,21,female,native,psychology,1,6,33,20,old,old,hit,838,right
12,21,female,native,psychology,1,6,34,20,old,new,miss,925,left
12,21,female,native,psychology,1,6,35,20,new,new,cr,673,left
12,21,female,native,psychology,1,6,36,20,new,new,cr,911,left
12,21,female,native,psychology,1,6,37,20,new,new,cr,1075,left
12,21,female,native,psychology,1,6,38,20,new,new,cr,960,right
12,21,female,native,psychology,1,6,39,20,new,new,cr,754,left
12,21,female,native,psychology,1,6,40,20,new,new,cr,1068,right
12,21,female,native,psychology,1,6,41,20,new,new,cr,954,left
12,21,female,native,psychology,1,6,42,20,new,new,cr,908,right
12,21,female,native,psychology,1,6,43,20,new,new,cr,801,left
12,21,female,native,psychology,1,6,44,20,old,old,hit,937,left
12,21,female,native,psychology,1,6,45,20,new,new,cr,908,right
12,21,female,native,psychology,1,6,46,20,new,old,fa,1169,right
12,21,female,native,psychology,1,6,47,20,new,new,cr,794,right
12,21,female,native,psychology,1,6,48,20,new,old,fa,979,left
12,21,female,native,psychology,1,6,49,20,new,new,cr,804,left
12,21,female,native,psychology,1,6,50,20,new,new,cr,1069,left
12,21,female,native,psychology,1,6,51,20,new,new,cr,954,right
12,21,female,native,psychology,1,6,52,20,old,new,miss,748,left
12,21,female,native,psychology,1,6,53,20,new,new,cr,839,left
12,21,female,native,psychology,1,6,54,20,new,new,cr,798,left
12,21,female,native,psychology,1,6,55,20,new,new,cr,1111,right
12,21,female,native,psychology,1,6,56,20,old,new,miss,802,right
12,21,female,native,psychology,1,6,57,20,old,old,hit,1115,right
12,21,female,native,psychology,1,6,58,20,new,new,cr,950,right
12,21,female,native,psychology,1,6,59,20,new,new,cr,953,left
12,21,female,native,psychology,1,6,60,20,new,new,cr,827,right
12,21,female,native,psychology,1,6,61,20,new,new,cr,738,right
12,21,female,native,psychology,1,6,62,20,new,new,cr,734,right
12,21,female,native,psychology,1,6,63,20,old,old,hit,889,right
12,21,female,native,psychology,1,6,64,20,new,new,cr,862,left
12,21,female,native,psychology,1,6,65,20,new,new,cr,724,right
12,21,female,native,psychology,1,6,66,20,new,new,cr,1040,left
12,21,female,native,psychology,1,6,67,20,new,new,cr,767,left
12,21,female,native,psychology,1,6,68,20,old,new,miss,777,right
12,21,female,native,psychology,1,6,69,20,new,new,cr,802,right
12,21,female,native,psychology,1,6,70,20,new,new,cr,875,left
12,21,female,native,psychology,1,6,71,20,new,new,cr,737,left
12,21,female,native,psychology,1,6,72,20,old,new,miss,684,left
12,21,female,native,psychology,1,6,73,20,new,new,cr,746,left
12,21,female,native,psychology,1,6,74,20,new,new,cr,820,right
12,21,female,native,psychology,1,6,75,20,new,new,cr,1036,left
12,21,female,native,psychology,1,6,76,20,new,new,cr,795,right
12,21,female,native,psychology,1,6,77,20,new,new,cr,868,left
12,21,female,native,psychology,1,6,78,20,new,new,cr,1114,right
12,21,female,native,psychology,1,6,79,20,old,old,hit,901,left
12,21,female,native,psychology,1,6,80,20,new,old,fa,1018,right
12,21,female,native,psychology,1,6,81,20,old,new,miss,857,right
12,21,female,native,psychology,1,6,82,20,new,new,cr,880,left
12,21,female,native,psychology,1,6,83,20,new,new,cr,1461,left
12,21,female,native,psychology,1,6,84,20,new,old,fa,898,right
12,21,female,native,psychology,1,6,85,20,new,new,cr,982,right
12,21,female,native,psychology,1,6,86,20,old,new,miss,839,right
12,21,female,native,psychology,1,6,87,20,old,new,miss,878,left
12,21,female,native,psychology,1,6,88,20,new,new,cr,932,left
12,21,female,native,psychology,1,6,89,20,new,new,cr,791,left
12,21,female,native,psychology,1,6,90,20,new,new,cr,864,right
12,21,female,native,psychology,1,6,91,20,new,new,cr,1222,right
12,21,female,native,psychology,1,6,92,20,new,new,cr,861,left
12,21,female,native,psychology,1,6,93,20,new,new,cr,883,right
12,21,female,native,psychology,1,6,94,20,new,new,cr,1128,right
12,21,female,native,psychology,1,6,95,20,new,new,cr,755,right
12,21,female,native,psychology,1,6,96,20,new,new,cr,813,right
12,21,female,native,psychology,1,6,97,20,new,new,cr,981,left
12,21,female,native,psychology,1,6,98,20,new,new,cr,870,left
12,21,female,native,psychology,1,6,99,20,new,new,cr,732,left
12,21,female,native,psychology,1,6,100,20,old,new,miss,728,left
12,21,female,native,psychology,2,7,1,60,old,new,miss,2280,left
12,21,female,native,psychology,2,7,2,60,new,new,cr,819,left
12,21,female,native,psychology,2,7,3,60,old,old,hit,1507,left
12,21,female,native,psychology,2,7,4,60,old,old,hit,982,right
12,21,female,native,psychology,2,7,5,60,old,old,hit,959,right
12,21,female,native,psychology,2,7,6,60,old,old,hit,833,left
12,21,female,native,psychology,2,7,7,60,old,old,hit,896,right
12,21,female,native,psychology,2,7,8,60,old,old,hit,1325,right
12,21,female,native,psychology,2,7,9,60,new,new,cr,944,right
12,21,female,native,psychology,2,7,10,60,new,new,cr,938,right
12,21,female,native,psychology,2,7,11,60,old,old,hit,1245,left
12,21,female,native,psychology,2,7,12,60,new,new,cr,971,left
12,21,female,native,psychology,2,7,13,60,new,new,cr,917,right
12,21,female,native,psychology,2,7,14,60,new,new,cr,905,right
12,21,female,native,psychology,2,7,15,60,new,new,cr,973,left
12,21,female,native,psychology,2,7,16,60,new,new,cr,759,left
12,21,female,native,psychology,2,7,17,60,old,old,hit,977,left
12,21,female,native,psychology,2,7,18,60,old,old,hit,850,left
12,21,female,native,psychology,2,7,19,60,old,old,hit,753,right
12,21,female,native,psychology,2,7,20,60,old,old,hit,740,right
12,21,female,native,psychology,2,7,21,60,new,new,cr,919,right
12,21,female,native,psychology,2,7,22,60,old,old,hit,979,right
12,21,female,native,psychology,2,7,23,60,new,new,cr,1716,right
12,21,female,native,psychology,2,7,24,60,old,old,hit,1206,left
12,21,female,native,psychology,2,7,25,60,new,new,cr,1326,right
12,21,female,native,psychology,2,7,26,60,old,new,miss,1281,left
12,21,female,native,psychology,2,7,27,60,old,old,hit,910,left
12,21,female,native,psychology,2,7,28,60,new,new,cr,1418,left
12,21,female,native,psychology,2,7,29,60,new,new,cr,1345,right
12,21,female,native,psychology,2,7,30,60,old,old,hit,978,left
12,21,female,native,psychology,2,7,31,60,old,old,hit,819,right
12,21,female,native,psychology,2,7,32,60,new,new,cr,947,left
12,21,female,native,psychology,2,7,33,60,old,old,hit,934,left
12,21,female,native,psychology,2,7,34,60,new,old,fa,1249,left
12,21,female,native,psychology,2,7,35,60,old,old,hit,734,right
12,21,female,native,psychology,2,7,36,60,old,new,miss,826,right
12,21,female,native,psychology,2,7,37,60,new,new,cr,1058,left
12,21,female,native,psychology,2,7,38,60,old,old,hit,808,right
12,21,female,native,psychology,2,7,39,60,old,old,hit,777,right
12,21,female,native,psychology,2,7,40,60,old,old,hit,890,left
12,21,female,native,psychology,2,7,41,60,new,new,cr,1431,left
12,21,female,native,psychology,2,7,42,60,old,old,hit,1149,left
12,21,female,native,psychology,2,7,43,60,new,new,cr,1095,left
12,21,female,native,psychology,2,7,44,60,old,old,hit,892,right
12,21,female,native,psychology,2,7,45,60,old,old,hit,977,left
12,21,female,native,psychology,2,7,46,60,old,old,hit,786,right
12,21,female,native,psychology,2,7,47,60,old,old,hit,915,left
12,21,female,native,psychology,2,7,48,60,new,old,fa,1535,left
12,21,female,native,psychology,2,7,49,60,old,old,hit,817,left
12,21,female,native,psychology,2,7,50,60,new,new,cr,1097,right
12,21,female,native,psychology,2,7,51,60,old,old,hit,901,left
12,21,female,native,psychology,2,7,52,60,old,new,miss,993,right
12,21,female,native,psychology,2,7,53,60,new,new,cr,1050,left
12,21,female,native,psychology,2,7,54,60,old,old,hit,800,left
12,21,female,native,psychology,2,7,55,60,new,old,fa,784,right
12,21,female,native,psychology,2,7,56,60,old,old,hit,978,right
12,21,female,native,psychology,2,7,57,60,old,old,hit,1123,right
12,21,female,native,psychology,2,7,58,60,new,old,fa,718,right
12,21,female,native,psychology,2,7,59,60,new,old,fa,1170,right
12,21,female,native,psychology,2,7,60,60,old,old,hit,796,right
12,21,female,native,psychology,2,7,61,60,new,new,cr,852,right
12,21,female,native,psychology,2,7,62,60,new,new,cr,899,left
12,21,female,native,psychology,2,7,63,60,new,new,cr,911,left
12,21,female,native,psychology,2,7,64,60,new,old,fa,1059,left
12,21,female,native,psychology,2,7,65,60,old,old,hit,857,left
12,21,female,native,psychology,2,7,66,60,old,new,miss,1136,right
12,21,female,native,psychology,2,7,67,60,old,old,hit,722,right
12,21,female,native,psychology,2,7,68,60,old,new,miss,822,left
12,21,female,native,psychology,2,7,69,60,old,old,hit,854,right
12,21,female,native,psychology,2,7,70,60,new,new,cr,1061,right
12,21,female,native,psychology,2,7,71,60,old,old,hit,890,left
12,21,female,native,psychology,2,7,72,60,old,old,hit,896,right
12,21,female,native,psychology,2,7,73,60,old,old,hit,836,left
12,21,female,native,psychology,2,7,74,60,new,new,cr,931,right
12,21,female,native,psychology,2,7,75,60,old,new,miss,830,left
12,21,female,native,psychology,2,7,76,60,new,new,cr,1302,right
12,21,female,native,psychology,2,7,77,60,old,old,hit,993,right
12,21,female,native,psychology,2,7,78,60,new,new,cr,1394,left
12,21,female,native,psychology,2,7,79,60,old,old,hit,881,left
12,21,female,native,psychology,2,7,80,60,old,old,hit,942,right
12,21,female,native,psychology,2,7,81,60,new,old,fa,922,left
12,21,female,native,psychology,2,7,82,60,new,new,cr,861,left
12,21,female,native,psychology,2,7,83,60,new,new,cr,803,right
12,21,female,native,psychology,2,7,84,60,old,old,hit,940,left
12,21,female,native,psychology,2,7,85,60,old,old,hit,855,left
12,21,female,native,psychology,2,7,86,60,old,old,hit,773,right
12,21,female,native,psychology,2,7,87,60,old,old,hit,1119,left
12,21,female,native,psychology,2,7,88,60,old,old,hit,899,right
12,21,female,native,psychology,2,7,89,60,old,old,hit,783,right
12,21,female,native,psychology,2,7,90,60,new,new,cr,864,right
12,21,female,native,psychology,2,7,91,60,old,old,hit,1550,left
12,21,female,native,psychology,2,7,92,60,new,new,cr,936,left
12,21,female,native,psychology,2,7,93,60,old,old,hit,819,left
12,21,female,native,psychology,2,7,94,60,old,old,hit,811,right
12,21,female,native,psychology,2,7,95,60,old,old,hit,723,right
12,21,female,native,psychology,2,7,96,60,old,old,hit,711,right
12,21,female,native,psychology,2,7,97,60,old,old,hit,1491,left
12,21,female,native,psychology,2,7,98,60,new,new,cr,959,right
12,21,female,native,psychology,2,7,99,60,new,old,fa,857,left
12,21,female,native,psychology,2,7,100,60,new,new,cr,968,right
12,21,female,native,psychology,2,8,1,80,old,old,hit,1189,right
12,21,female,native,psychology,2,8,2,80,new,new,cr,878,right
12,21,female,native,psychology,2,8,3,80,old,old,hit,851,right
12,21,female,native,psychology,2,8,4,80,old,old,hit,682,right
12,21,female,native,psychology,2,8,5,80,new,new,cr,1047,left
12,21,female,native,psychology,2,8,6,80,old,old,hit,981,right
12,21,female,native,psychology,2,8,7,80,old,old,hit,734,right
12,21,female,native,psychology,2,8,8,80,old,old,hit,786,left
12,21,female,native,psychology,2,8,9,80,old,old,hit,755,right
12,21,female,native,psychology,2,8,10,80,new,new,cr,822,right
12,21,female,native,psychology,2,8,11,80,old,old,hit,918,left
12,21,female,native,psychology,2,8,12,80,old,old,hit,809,left
12,21,female,native,psychology,2,8,13,80,old,old,hit,825,left
12,21,female,native,psychology,2,8,14,80,new,new,cr,833,left
12,21,female,native,psychology,2,8,15,80,old,old,hit,712,right
12,21,female,native,psychology,2,8,16,80,old,old,hit,733,right
12,21,female,native,psychology,2,8,17,80,old,old,hit,736,left
12,21,female,native,psychology,2,8,18,80,old,old,hit,731,left
12,21,female,native,psychology,2,8,19,80,old,old,hit,879,left
12,21,female,native,psychology,2,8,20,80,old,old,hit,804,left
12,21,female,native,psychology,2,8,21,80,new,old,fa,1044,right
12,21,female,native,psychology,2,8,22,80,old,old,hit,691,right
12,21,female,native,psychology,2,8,23,80,old,old,hit,736,left
12,21,female,native,psychology,2,8,24,80,old,old,hit,756,left
12,21,female,native,psychology,2,8,25,80,old,new,miss,1110,left
12,21,female,native,psychology,2,8,26,80,old,old,hit,898,left
12,21,female,native,psychology,2,8,27,80,new,old,fa,1398,left
12,21,female,native,psychology,2,8,28,80,old,old,hit,878,right
12,21,female,native,psychology,2,8,29,80,old,old,hit,827,left
12,21,female,native,psychology,2,8,30,80,old,old,hit,834,left
12,21,female,native,psychology,2,8,31,80,old,new,miss,1217,right
12,21,female,native,psychology,2,8,32,80,old,old,hit,745,left
12,21,female,native,psychology,2,8,33,80,old,old,hit,971,right
12,21,female,native,psychology,2,8,34,80,old,old,hit,693,right
12,21,female,native,psychology,2,8,35,80,new,new,cr,1218,right
12,21,female,native,psychology,2,8,36,80,old,old,hit,833,right
12,21,female,native,psychology,2,8,37,80,new,new,cr,1176,left
12,21,female,native,psychology,2,8,38,80,old,old,hit,866,left
12,21,female,native,psychology,2,8,39,80,old,old,hit,751,right
12,21,female,native,psychology,2,8,40,80,old,old,hit,882,right
12,21,female,native,psychology,2,8,41,80,old,old,hit,799,left
12,21,female,native,psychology,2,8,42,80,new,old,fa,856,left
12,21,female,native,psychology,2,8,43,80,old,old,hit,1046,right
12,21,female,native,psychology,2,8,44,80,old,old,hit,725,right
12,21,female,native,psychology,2,8,45,80,old,old,hit,713,right
12,21,female,native,psychology,2,8,46,80,old,old,hit,693,left
12,21,female,native,psychology,2,8,47,80,old,old,hit,786,left
12,21,female,native,psychology,2,8,48,80,old,old,hit,675,right
12,21,female,native,psychology,2,8,49,80,old,new,miss,889,right
12,21,female,native,psychology,2,8,50,80,old,old,hit,990,left
12,21,female,native,psychology,2,8,51,80,old,old,hit,911,left
12,21,female,native,psychology,2,8,52,80,old,old,hit,731,left
12,21,female,native,psychology,2,8,53,80,old,old,hit,846,left
12,21,female,native,psychology,2,8,54,80,new,new,cr,845,right
12,21,female,native,psychology,2,8,55,80,old,old,hit,715,right
12,21,female,native,psychology,2,8,56,80,new,new,cr,791,left
12,21,female,native,psychology,2,8,57,80,old,old,hit,833,right
12,21,female,native,psychology,2,8,58,80,old,old,hit,728,right
12,21,female,native,psychology,2,8,59,80,old,old,hit,715,left
12,21,female,native,psychology,2,8,60,80,new,old,fa,879,right
12,21,female,native,psychology,2,8,61,80,old,old,hit,781,left
12,21,female,native,psychology,2,8,62,80,old,old,hit,846,left
12,21,female,native,psychology,2,8,63,80,old,new,miss,932,right
12,21,female,native,psychology,2,8,64,80,old,old,hit,824,right
12,21,female,native,psychology,2,8,65,80,old,old,hit,831,left
12,21,female,native,psychology,2,8,66,80,old,old,hit,943,left
12,21,female,native,psychology,2,8,67,80,old,old,hit,810,left
12,21,female,native,psychology,2,8,68,80,old,old,hit,874,left
12,21,female,native,psychology,2,8,69,80,new,new,cr,823,left
12,21,female,native,psychology,2,8,70,80,new,new,cr,951,right
12,21,female,native,psychology,2,8,71,80,old,old,hit,970,right
12,21,female,native,psychology,2,8,72,80,old,old,hit,755,left
12,21,female,native,psychology,2,8,73,80,old,old,hit,798,right
12,21,female,native,psychology,2,8,74,80,old,old,hit,839,left
12,21,female,native,psychology,2,8,75,80,new,new,cr,734,left
12,21,female,native,psychology,2,8,76,80,old,old,hit,897,right
12,21,female,native,psychology,2,8,77,80,old,old,hit,718,right
12,21,female,native,psychology,2,8,78,80,old,old,hit,890,right
12,21,female,native,psychology,2,8,79,80,old,old,hit,663,right
12,21,female,native,psychology,2,8,80,80,new,old,fa,677,right
12,21,female,native,psychology,2,8,81,80,old,old,hit,939,right
12,21,female,native,psychology,2,8,82,80,old,old,hit,846,left
12,21,female,native,psychology,2,8,83,80,old,new,miss,1356,right
12,21,female,native,psychology,2,8,84,80,old,old,hit,678,right
12,21,female,native,psychology,2,8,85,80,old,old,hit,875,left
12,21,female,native,psychology,2,8,86,80,old,old,hit,777,right
12,21,female,native,psychology,2,8,87,80,new,new,cr,771,left
12,21,female,native,psychology,2,8,88,80,old,old,hit,981,left
12,21,female,native,psychology,2,8,89,80,old,old,hit,926,right
12,21,female,native,psychology,2,8,90,80,old,old,hit,929,left
12,21,female,native,psychology,2,8,91,80,new,new,cr,1100,right
12,21,female,native,psychology,2,8,92,80,old,old,hit,625,right
12,21,female,native,psychology,2,8,93,80,old,old,hit,713,right
12,21,female,native,psychology,2,8,94,80,old,old,hit,853,right
12,21,female,native,psychology,2,8,95,80,old,old,hit,779,left
12,21,female,native,psychology,2,8,96,80,old,old,hit,765,left
12,21,female,native,psychology,2,8,97,80,old,old,hit,783,left
12,21,female,native,psychology,2,8,98,80,old,old,hit,736,left
12,21,female,native,psychology,2,8,99,80,new,new,cr,1811,left
12,21,female,native,psychology,2,8,100,80,new,new,cr,954,right
12,21,female,native,psychology,2,9,1,40,old,old,hit,1147,right
12,21,female,native,psychology,2,9,2,40,new,new,cr,853,right
12,21,female,native,psychology,2,9,3,40,new,new,cr,1035,left
12,21,female,native,psychology,2,9,4,40,new,old,fa,1066,right
12,21,female,native,psychology,2,9,5,40,new,new,cr,1008,right
12,21,female,native,psychology,2,9,6,40,new,new,cr,888,left
12,21,female,native,psychology,2,9,7,40,old,old,hit,853,left
12,21,female,native,psychology,2,9,8,40,new,new,cr,852,left
12,21,female,native,psychology,2,9,9,40,new,new,cr,762,left
12,21,female,native,psychology,2,9,10,40,old,old,hit,924,left
12,21,female,native,psychology,2,9,11,40,new,new,cr,976,right
12,21,female,native,psychology,2,9,12,40,old,old,hit,778,right
12,21,female,native,psychology,2,9,13,40,new,old,fa,1147,right
12,21,female,native,psychology,2,9,14,40,old,old,hit,773,left
12,21,female,native,psychology,2,9,15,40,old,old,hit,719,right
12,21,female,native,psychology,2,9,16,40,new,new,cr,1051,left
12,21,female,native,psychology,2,9,17,40,new,new,cr,857,left
12,21,female,native,psychology,2,9,18,40,new,new,cr,720,right
12,21,female,native,psychology,2,9,19,40,old,new,miss,740,left
12,21,female,native,psychology,2,9,20,40,old,old,hit,695,right
12,21,female,native,psychology,2,9,21,40,old,old,hit,860,left
12,21,female,native,psychology,2,9,22,40,old,old,hit,874,right
12,21,female,native,psychology,2,9,23,40,old,old,hit,720,right
12,21,female,native,psychology,2,9,24,40,new,old,fa,756,left
12,21,female,native,psychology,2,9,25,40,old,old,hit,1511,left
12,21,female,native,psychology,2,9,26,40,new,new,cr,1025,left
12,21,female,native,psychology,2,9,27,40,new,new,cr,801,right
12,21,female,native,psychology,2,9,28,40,new,new,cr,1146,right
12,21,female,native,psychology,2,9,29,40,new,new,cr,732,left
12,21,female,native,psychology,2,9,30,40,new,new,cr,887,right
12,21,female,native,psychology,2,9,31,40,new,new,cr,708,right
12,21,female,native,psychology,2,9,32,40,old,old,hit,929,right
12,21,female,native,psychology,2,9,33,40,old,new,miss,988,left
12,21,female,native,psychology,2,9,34,40,new,new,cr,909,left
12,21,female,native,psychology,2,9,35,40,new,new,cr,985,right
12,21,female,native,psychology,2,9,36,40,new,new,cr,898,right
12,21,female,native,psychology,2,9,37,40,new,new,cr,967,left
12,21,female,native,psychology,2,9,38,40,old,old,hit,889,right
12,21,female,native,psychology,2,9,39,40,new,new,cr,1062,left
12,21,female,native,psychology,2,9,40,40,old,new,miss,779,left
12,21,female,native,psychology,2,9,41,40,old,new,miss,1269,right
12,21,female,native,psychology,2,9,42,40,old,new,miss,914,left
12,21,female,native,psychology,2,9,43,40,new,old,fa,1269,right
12,21,female,native,psychology,2,9,44,40,new,new,cr,1259,right
12,21,female,native,psychology,2,9,45,40,new,new,cr,1145,left
12,21,female,native,psychology,2,9,46,40,old,old,hit,995,right
12,21,female,native,psychology,2,9,47,40,old,old,hit,979,left
12,21,female,native,psychology,2,9,48,40,new,new,cr,852,right
12,21,female,native,psychology,2,9,49,40,new,new,cr,794,left
12,21,female,native,psychology,2,9,50,40,new,new,cr,675,left
12,21,female,native,psychology,2,9,51,40,new,old,fa,777,right
12,21,female,native,psychology,2,9,52,40,old,new,miss,763,right
12,21,female,native,psychology,2,9,53,40,old,new,miss,773,left
12,21,female,native,psychology,2,9,54,40,new,new,cr,703,left
12,21,female,native,psychology,2,9,55,40,new,new,cr,811,right
12,21,female,native,psychology,2,9,56,40,new,new,cr,1907,left
12,21,female,native,psychology,2,9,57,40,new,new,cr,926,right
12,21,female,native,psychology,2,9,58,40,old,old,hit,873,left
12,21,female,native,psychology,2,9,59,40,old,new,miss,1031,right
12,21,female,native,psychology,2,9,60,40,new,new,cr,1198,left
12,21,female,native,psychology,2,9,61,40,old,old,hit,854,left
12,21,female,native,psychology,2,9,62,40,new,new,cr,828,right
12,21,female,native,psychology,2,9,63,40,new,new,cr,1268,left
12,21,female,native,psychology,2,9,64,40,new,new,cr,913,left
12,21,female,native,psychology,2,9,65,40,old,old,hit,893,right
12,21,female,native,psychology,2,9,66,40,new,new,cr,1322,right
12,21,female,native,psychology,2,9,67,40,old,old,hit,925,right
12,21,female,native,psychology,2,9,68,40,new,old,fa,881,right
12,21,female,native,psychology,2,9,69,40,old,old,hit,678,right
